"Internal Reference","Korporat Code","Name","Last Updated on","General State","Copackaging Routing Type/Display Name","MPS Lead Time","Ppc State"
"T355","EB-TABBL-EM","Emina Tester Agent of Brow Black 1.2 g","2022-06-11 03:57:08","Confirmed","","3","Draft"
"T356","EB-TABBR-EM","Emina Tester Agent of Brow Brown 1.2 g","2022-06-11 03:57:08","Confirmed","","3","Draft"
"T474","FS-TAJ-EM","Emina Tester Apricot Jam Face Scrub 60 ml","2022-06-11 03:57:08","Confirmed","","3","Draft"
"T357","B-TBMCF1-EM","Emina Tester Bare With Me Mineral Compact Powder 01 Fair 14 g","2022-06-11 03:57:08","Confirmed","","3","Draft"
"T358","B-TBMCLB2-EM","Emina Tester Bare With Me Mineral Compact Powder 02 Light Beige 14 g","2022-06-11 03:57:09","Confirmed","","3","Draft"
"T359","B-TBMCA3-EM","Emina Tester Bare With Me Mineral Compact Powder 03 Amber 14 g","2022-06-11 03:57:09","Confirmed","","3","Draft"
"T360","B-TBMCE4-EM","Emina Tester Bare With Me Mineral Compact Powder 04 Ebony 14 g","2022-06-11 03:57:09","Confirmed","","3","Draft"
"T361","B-TBMLPF1-EM","Emina Tester Bare With Me Mineral Loose Powder 01 Fair 8 g","2022-06-11 03:57:09","Confirmed","","3","Draft"
"T362","B-TBMLPLB2-EM","Emina Tester Bare With Me Mineral Loose Powder 02 Light Beige 8 g","2022-06-11 03:57:10","Confirmed","","3","Draft"
"T363","B-TBMLPA3-EM","Emina Tester Bare With Me Mineral Loose Powder 03 Amber 8 g","2022-06-11 03:57:10","Confirmed","","3","Draft"
"T364","B-TBMLPE4-EM","Emina Tester Bare With Me Mineral Loose Powder 04 Ebony 8 g","2022-06-11 03:57:10","Confirmed","","3","Draft"
"T367","BBC-TBBC-EM","Emina Tester Beauty Bliss BB Cream Caramel 20 ml","2022-06-11 03:57:11","Confirmed","","3","Draft"
"T365","BBC-TBBL-EM","Emina Tester Beauty Bliss BB Cream Light 20 ml","2022-06-11 03:57:11","Confirmed","","3","Draft"
"T366","BBC-TBBN-EM","Emina Tester Beauty Bliss BB Cream Natural 20 ml","2022-06-11 03:57:11","Confirmed","","3","Draft"
"T492","BP-T2BMIS-EM80ML","Emina Tester Body Mist Indian Summer 80 ml","2022-06-11 03:57:12","Confirmed","","3","Draft"
"T493","BP-T2BMSS-EM80ML","Emina Tester Body Mist Ocean Mist 80 ml","2022-06-11 03:57:12","Confirmed","","3","Draft"
"T490","BP-T2BMPD-EM80ML","Emina Tester Body Mist Pixie Dust 80 ml","2022-06-11 03:57:12","Confirmed","","3","Draft"
"T491","BP-T2BMRF-EM80ML","Emina Tester Body Mist Rain Forest 80 ml","2022-06-11 03:57:12","Confirmed","","3","Draft"
"T201","BSC-T2KW-EM100ML","Emina Tester Body Scrub Kiwi 100 ml","2022-06-11 03:57:12","Confirmed","","3","Draft"
"T202","BSC-T2PA-EM100ML","Emina Tester Body Scrub Pineapple 100 ml","2022-06-11 03:57:13","Confirmed","","3","Draft"
"T200","BSC-T2WM-EM100ML","Emina Tester Body Scrub Watermelon 100 ml","2022-06-11 03:57:13","Confirmed","","3","Draft"
"T464","HBL-T2KW-EM100ML","Emina Tester Body Sorbet Kiwi 100 ml (Pc(s))","2022-06-11 03:57:13","Confirmed","","3","Draft"
"T465","HBL-T2PA-EM100ML","Emina Tester Body Sorbet Pineapple 100 ml","2022-06-11 03:57:13","Confirmed","","3","Draft"
"T354","HBL-T2WM-EM100ML","Emina Tester Body Sorbet Watermelon 100 ml","2022-06-11 03:57:14","Confirmed","","3","Draft"
"T369","BO-TCLCPE-EM","Emina Tester Cheek Lit Cream Blush Peach 10 ml","2022-06-11 03:57:14","Confirmed","","3","Draft"
"T368","BO-TCLCPI-EM","Emina Tester Cheek Lit Cream Blush Pink 10 ml","2022-06-11 03:57:14","Confirmed","","3","Draft"
"T371","BO-TCLPBS-EM","Emina Tester Cheek Lit Pressed Blush Bittersweet 3.5 g","2022-06-11 03:57:14","Confirmed","","3","Draft"
"T374","BO-TCLPCB-EM","Emina Tester Cheek Lit Pressed Blush Cherry Blossoms 3.5 g","2022-06-11 03:57:15","Confirmed","","3","Draft"
"T373","BO-TCLPCC-EM","Emina Tester Cheek Lit Pressed Blush Cotton Candy 3.5 g","2022-06-11 03:57:15","Confirmed","","3","Draft"
"T372","BO-TCLPML-EM","Emina Tester Cheek Lit Pressed Blush Marshmallow Lady 3.5 g","2022-06-11 03:57:15","Confirmed","","3","Draft"
"T370","BO-TCLPSC-EM","Emina Tester Cheek Lit Pressed Blush Sugarcane 3.5 g","2022-06-11 03:57:15","Confirmed","","3","Draft"
"T375","BO-TCLPVB-EM","Emina Tester Cheek Lit Pressed Blush Violet Berry 3.5 g","2022-06-11 03:57:16","Confirmed","","3","Draft"
"T378","TC-TCCB-EM","Emina Tester City Chic CC Cake Butterscotch 12 g","2022-06-11 03:57:16","Confirmed","","3","Draft"
"T379","TC-TCCL-EM","Emina Tester City Chic CC Cake Latte 12 g","2022-06-11 03:57:16","Confirmed","","3","Draft"
"T376","TC-TCCM-EM","Emina Tester City Chic CC Cake Meringue 12 g","2022-06-11 03:57:16","Confirmed","","3","Draft"
"T377","TC-TCCP-EM","Emina Tester City Chic CC Cake Peach 12 g","2022-06-11 03:57:17","Confirmed","","3","Draft"
"P798","L-T2CM01-EM5.5GR","Emina Tester Creamatte 01 Chocolava 5.5 gr","2022-06-11 03:57:17","Confirmed","","3","Draft"
"P799","L-T2CM02-EM5.5GR","Emina Tester Creamatte 02 Fuzzy Wuzzy 5.5 gr","2022-06-11 03:57:17","Confirmed","","3","Draft"
"P800","L-T2CM03-EM5.5GR","Emina Tester Creamatte 03 Mauvelous 5.5 gr","2022-06-11 03:57:17","Confirmed","","3","Draft"
"P801","L-T2CM04-EM5.5GR","Emina Tester Creamatte 04 Frostbite 5.5 gr","2022-06-11 03:57:17","Confirmed","","3","Draft"
"P802","L-T2CM05-EM5.5GR","Emina Tester Creamatte 05 Flamingo 5.5 gr","2022-06-11 03:57:18","Confirmed","","3","Draft"
"P803","L-T2CM06-EM5.5GR","Emina Tester Creamatte 06 Jelly Bean 5.5 gr","2022-06-11 03:57:18","Confirmed","","3","Draft"
"P804","L-T2CM07-EM5.5GR","Emina Tester Creamatte 07 Tumbleweed 5.5 gr","2022-06-11 03:57:18","Confirmed","","3","Draft"
"T466","CM-T2CML-EM50ML","Emina Tester Creamy Milk Cleansing Lotion 50 ml","2022-06-11 03:57:18","Confirmed","","3","Draft"
"T380","L-TCMP1-EM","Emina Tester Creme de la Creme Lipstick 01 Mandy's Pink 3.8 g","2022-06-11 03:57:18","Confirmed","","3","Draft"
"T478","MUR-TDIS-EM","Emina Tester Dirt-less In Sight Make Up Remover 50 ml","2022-06-11 03:57:18","Confirmed","","3","Draft"
"T475","FW-T2DBR-EM60ML","Emina Tester Dot Burst Face Wash 60 ml (Pc(s))","2022-06-11 03:57:19","Confirmed","","3","Draft"
"T393","EB-TDABL-EM","Emina Tester Double Agent Eyebrow Black 0.3 g","2022-06-11 03:57:19","Confirmed","","3","Draft"
"T394","EB-TDABR-EM","Emina Tester Double Agent Eyebrow Brown 0.3 g","2022-06-11 03:57:19","Confirmed","","3","Draft"
"T476","FW-T2DBL-EM60ML","Emina Tester Double Bubble Face Wash 60 ml (Pc(s))","2022-06-11 03:57:19","Confirmed","","3","Draft"
"T469","FT-TDTM-EM","Emina Tester Double The Moist Face Toner 50 ml","2022-06-11 03:57:20","Confirmed","","3","Draft"
"T395","EL-TEDCPBL-EM","Emina Tester Eye Do! Crayon Pour Les Yeux Black 0.2 g","2022-06-11 03:57:20","Confirmed","","3","Draft"
"T396","EL-TEDCPBR-EM","Emina Tester Eye Do! Crayon Pour Les Yeux Brown 0.2 g","2022-06-11 03:57:20","Confirmed","","3","Draft"
"T397","EL-TEDCPDP-EM","Emina Tester Eye Do! Crayon Pour Les Yeux Deep Purple 0.2 g","2022-06-11 03:57:21","Confirmed","","3","Draft"
"T398","EL-TEDPBL-EM","Emina Tester Eye Do! Pencil Eye Liner Black 1 g","2022-06-11 03:57:21","Confirmed","","3","Draft"
"T401","EL-TEDPB-EM","Emina Tester Eye Do! Pencil Eye Liner Blue 1 g","2022-06-11 03:57:21","Confirmed","","3","Draft"
"T399","EL-TEDPBR-EM","Emina Tester Eye Do! Pencil Eye Liner Brown 1 g","2022-06-11 03:57:22","Confirmed","","3","Draft"
"T402","EL-TEDPG-EM","Emina Tester Eye Do! Pencil Eye Liner Gold 1 g","2022-06-11 03:57:22","Confirmed","","3","Draft"
"T400","EL-TEDPPP-EM","Emina Tester Eye Do! Pencil Eye Liner Purple 1 g","2022-06-11 03:57:22","Confirmed","","3","Draft"
"T470","FM-TGS-EM","Emina Tester Grape Seed Olive Face Mask 60 ml","2022-06-11 03:57:22","Confirmed","","3","Draft"
"T471","FM-T2MGT-EM60ML","Emina Tester Green Tea Latte Face Mask 60 ml","2022-06-11 03:57:23","Confirmed","","3","Draft"
"T406","L-TLSBN-EM","Emina Tester Liquid Lip Shine Buttery Nude 4.5 ml","2022-06-11 03:57:23","Confirmed","","3","Draft"
"T405","L-TLSCP-EM","Emina Tester Liquid Lip Shine Carnation Pink 4.5 ml","2022-06-11 03:57:24","Confirmed","","3","Draft"
"T403","L-TLSCR-EM","Emina Tester Liquid Lip Shine Cerise Red 4.5 ml","2022-06-11 03:57:24","Confirmed","","3","Draft"
"T404","L-TLSWB-EM","Emina Tester Liquid Lip Shine Wineberry 4.5 ml","2022-06-11 03:57:24","Confirmed","","3","Draft"
"T302","REM-TMWDC-EM100ML","Emina Tester Micellar Water Drop Cleanser 100 ml","2022-06-11 03:57:24","Confirmed","","3","Draft"
"T472","M-T2IAB-EM50ML","Emina Tester Moist In A Bottle 50 ml (Pc(s))","2022-06-11 03:57:25","Confirmed","","3","Draft"
"T417","LB-TMFT01SQAD-EM","Emina Tester My Favourite Things Lip Color Balm 01 Shopaholic Queen Art Day 2.5 g","2022-06-11 03:57:25","Confirmed","","3","Draft"
"T408","LB-TMFT02LQ-EM","Emina Tester My Favourite Things Lip Color Balm 02 Library Queen 2.5 g","2022-06-11 03:57:26","Confirmed","","3","Draft"
"T418","LB-TMFT02LQAD-EM","Emina Tester My Favourite Things Lip Color Balm 02 Library Queen Art Day 2.5 g","2022-06-11 03:57:26","Confirmed","","3","Draft"
"T409","LB-TMFT03PQ-EM","Emina Tester My Favourite Things Lip Color Balm 03 Picnic Queen 2.5 g","2022-06-11 03:57:26","Confirmed","","3","Draft"
"T419","LB-TMFT03PQAD-EM","Emina Tester My Favourite Things Lip Color Balm 03 Picnic Queen Art Day 2.5 g","2022-06-11 03:57:27","Confirmed","","3","Draft"
"T410","LB-TMFT04SQ-EM","Emina Tester My Favourite Things Lip Color Balm 04 Summer Queen 2.5 g","2022-06-11 03:57:27","Confirmed","","3","Draft"
"T420","LB-TMFT04SQAD-EM","Emina Tester My Favourite Things Lip Color Balm 04 Summer Queen Art Day 2.5 g","2022-06-11 03:57:27","Confirmed","","3","Draft"
"T411","LB-TMFT05DQ-EM","Emina Tester My Favourite Things Lip Color Balm 05 Dancing Queen 2.5 g","2022-06-11 03:57:28","Confirmed","","3","Draft"
"T421","LB-TMFT05DQAD-EM","Emina Tester My Favourite Things Lip Color Balm 05 Dancing Queen Art Day 2.5 g","2022-06-11 03:57:28","Confirmed","","3","Draft"
"T412","LB-TMFT06SQ-EM","Emina Tester My Favourite Things Lip Color Balm 06 Socialite Queen 2.5 g","2022-06-11 03:57:28","Confirmed","","3","Draft"
"T422","LB-TMFT06SQAD-EM","Emina Tester My Favourite Things Lip Color Balm 06 Socialite Queen Art Day 2.5 g","2022-06-11 03:57:28","Confirmed","","3","Draft"
"T413","LB-TMFT07IQ-EM","Emina Tester My Favourite Things Lip Color Balm 07 Ice Queen 2.5 g","2022-06-11 03:57:29","Confirmed","","3","Draft"
"T414","LB-TMFT08SQ-EM","Emina Tester My Favourite Things Lip Color Balm 08 Sporty Queen 2.5 g","2022-06-11 03:57:29","Confirmed","","3","Draft"
"T415","LB-TMFT09PQ-EM","Emina Tester My Favourite Things Lip Color Balm 09 Prom Queen 2.5 g","2022-06-11 03:57:29","Confirmed","","3","Draft"
"T416","LB-TMFT10RQ-EM","Emina Tester My Favourite Things Lip Color Balm 10 Royal Queen 2.5 g","2022-06-11 03:57:29","Confirmed","","3","Draft"
"T480","NPOL-TWB01TT-EM","Emina Tester Nail Polish Water Based 101 Teal Track 5 ml","2022-06-11 03:57:30","Confirmed","","3","Draft"
"T481","NPOL-TWB02BR-EM","Emina Tester Nail Polish Water Based 102 Blue River 5 ml","2022-06-11 03:57:30","Confirmed","","3","Draft"
"T482","NPOL-TWB03MB-EM","Emina Tester Nail Polish Water Based 103 Magic Breeze 5 ml","2022-06-11 03:57:30","Confirmed","","3","Draft"
"T483","NPOL-TWB04YT-EM","Emina Tester Nail Polish Water Based 104 Yellow Truck 5 ml","2022-06-11 03:57:31","Confirmed","","3","Draft"
"T484","NPOL-TWB05WS-EM","Emina Tester Nail Polish Water Based 105 Warm Spring 5 ml","2022-06-11 03:57:31","Confirmed","","3","Draft"
"T485","NPOL-TWB06WC-EM","Emina Tester Nail Polish Water Based 106 Woody Camp 5 ml","2022-06-11 03:57:32","Confirmed","","3","Draft"
"T486","NPOL-TWB07PC-EM","Emina Tester Nail Polish Water Based 107 Peach Coral 5 ml","2022-06-11 03:57:32","Confirmed","","3","Draft"
"T487","NPOL-TWB08CFF-EM","Emina Tester Nail Polish Water Based 108 Click Flick Fuchsia 5 ml","2022-06-11 03:57:32","Confirmed","","3","Draft"
"T488","NPOL-TWB09FC-EM","Emina Tester Nail Polish Water Based 109 Floating Cloud 5 ml","2022-06-11 03:57:33","Confirmed","","3","Draft"
"T427","L-TOSK01TMP-EM","Emina Tester Oh So Kissable Lipstick 01 Tickle Me Pink 3.4 g","2022-06-11 03:57:33","Confirmed","","3","Draft"
"T428","L-TOSK02CR-EM","Emina Tester Oh So Kissable Lipstick 02 Cafe Royale 3.4 g","2022-06-11 03:57:33","Confirmed","","3","Draft"
"T429","L-TOSK03PC-EM","Emina Tester Oh So Kissable Lipstick 03 Peach Cream 3.4 g","2022-06-11 03:57:33","Confirmed","","3","Draft"
"T440","L-TOSK04FP-EM","Emina Tester Oh So Kissable Lipstick 04 Flame Pea 3.4 g","2022-06-11 03:57:34","Confirmed","","3","Draft"
"T441","L-TOSK05CP-EM","Emina Tester Oh So Kissable Lipstick 05 Cherry Pie 3.4 g","2022-06-11 03:57:34","Confirmed","","3","Draft"
"T442","L-TOSK06JJ-EM","Emina Tester Oh So Kissable Lipstick 06 Jazzberry Jam 3.4 g","2022-06-11 03:57:34","Confirmed","","3","Draft"
"T443","L-TOSK07JB-EM","Emina Tester Oh So Kissable Lipstick 07 Jelly Blush 3.4 g","2022-06-11 03:57:34","Confirmed","","3","Draft"
"T444","L-TOSK08FC-EM","Emina Tester Oh So Kissable Lipstick 08 Fantasti-Cho 3.4 g","2022-06-11 03:57:35","Confirmed","","3","Draft"
"T445","L-TOSK09OS-EM","Emina Tester Oh So Kissable Lipstick 09 Orange Slush 3.4 g","2022-06-11 03:57:35","Confirmed","","3","Draft"
"T446","L-TOSK10PB-EM","Emina Tester Oh So Kissable Lipstick 10 Pink Berry 3.4 g","2022-06-11 03:57:35","Confirmed","","3","Draft"
"T425","L-TOUTF2-EM","Emina Tester Once Upon a Time Lipstick 02 Fairy 3.8 g","2022-06-11 03:57:36","Confirmed","","3","Draft"
"T424","L-TOUTP3-EM","Emina Tester Once Upon a Time Lipstick 03 Periwinkle 3.8 g","2022-06-11 03:57:36","Confirmed","","3","Draft"
"T426","L-TOUTS4-EM","Emina Tester Once Upon a Time Lipstick 04 Sunset 3.8 g","2022-06-11 03:57:36","Confirmed","","3","Draft"
"T448","ES-TPRPBS-EM","Emina Tester Pop Rouge Pressed Eye Shadow Blue 3.3 g","2022-06-11 03:57:36","Confirmed","","3","Draft"
"T454","ES-T2PRPBK-EM3.3GR","Emina Tester Pop Rouge Pressed Eye Shadow Brick 3.3 gr","2022-06-11 03:57:37","Confirmed","","3","Draft"
"T449","ES-TPRPCB-EM","Emina Tester Pop Rouge Pressed Eye Shadow Colorful 3.3 g","2022-06-11 03:57:37","Confirmed","","3","Draft"
"T455","ES-T2PRPFD-EM3.3GR","Emina Tester Pop Rouge Pressed Eye Shadow Frosted 3.3 gr","2022-06-11 03:57:37","Confirmed","","3","Draft"
"T451","ES-TPRPGI-EM","Emina Tester Pop Rouge Pressed Eye Shadow Gelato 3.3 g","2022-06-11 03:57:38","Confirmed","","3","Draft"
"T452","ES-TPRPNS-EM","Emina Tester Pop Rouge Pressed Eye Shadow Nude 3.3 g","2022-06-11 03:57:38","Confirmed","","3","Draft"
"T453","ES-T2PRPPH-EM3.3GR","Emina Tester Pop Rouge Pressed Eye Shadow Posh 3.3 gr","2022-06-11 03:57:38","Confirmed","","3","Draft"
"T447","ES-TPRPPG-EM","Emina Tester Pop Rouge Pressed Eye Shadow Purple 3.3 g","2022-06-11 03:57:38","Confirmed","","3","Draft"
"T450","ES-TPRPRP-EM","Emina Tester Pop Rouge Pressed Eye Shadow Romantic 3.3 g","2022-06-11 03:57:39","Confirmed","","3","Draft"
"T489","SG-TDA-EM","Emina Tester Shower Gel Daisy 100 ml","2022-06-11 03:57:39","Confirmed","","3","Draft"
"T456","LB-T2SCJ-EM3.7GR","Emina Tester Smoochies Lip Balm Cucumber Juice 3.7 gr","2022-06-11 03:57:39","Confirmed","","3","Draft"
"T457","LB-T2SLN-EM3.7GR","Emina Tester Smoochies Lip Balm Lemonade 3.7 gr","2022-06-11 03:57:39","Confirmed","","3","Draft"
"T387","L-TSM01E-EM","Emina Tester Soulmatte Lipstick 01 Enchantress 2.3 g","2022-06-11 03:57:40","Confirmed","","3","Draft"
"T388","L-TSM02U-EM","Emina Tester Soulmatte Lipstick 02 Unicorn 2.3 g","2022-06-11 03:57:40","Confirmed","","3","Draft"
"T389","L-TSM03F-EM","Emina Tester Soulmatte Lipstick 03 Fairy Fantasy 2.3 g","2022-06-11 03:57:40","Confirmed","","3","Draft"
"T390","L-TSM04L-EM","Emina Tester Soulmatte Lipstick 04 Love Spell 2.3 g","2022-06-11 03:57:41","Confirmed","","3","Draft"
"T391","L-TSM05F-EM","Emina Tester Soulmatte Lipstick 05 Feathers 2.3 g","2022-06-11 03:57:41","Confirmed","","3","Draft"
"T392","L-TSM06R-EM","Emina Tester Soulmatte Lipstick 06 Red Queen 2.3 g","2022-06-11 03:57:41","Confirmed","","3","Draft"
"T462","MASK-TSLA-EM","Emina Tester Star Lash Aqua Mascara 5 g","2022-06-11 03:57:41","Confirmed","","3","Draft"
"T473","FS-T2SR-EM60ML","Emina Tester Sugar Rush Face Scrub 60 ml (Pc(s))","2022-06-11 03:57:42","Confirmed","","3","Draft"
"T477","LB-TSR-EM","Emina Tester Sugar Rush Lip Scrub 4.2 g","2022-06-11 03:57:42","Confirmed","","3","Draft"
"T459","L-TSR02CD-EM","Emina Tester Sugar Rush Lipstick 02 Cookie Dough 3.8 g","2022-06-11 03:57:43","Confirmed","","3","Draft"
"T461","L-TSR04MM-EM","Emina Tester Sugar Rush Lipstick 04 Maroon Macaroon 3.8 g","2022-06-11 03:57:43","Confirmed","","3","Draft"
"T479","M-T2SP-EM60ML","Emina Tester Sun Protection SPF 30 60 ml (Pc(s))","2022-06-11 03:57:43","Confirmed","","3","Draft"
"T467","FT-TTBS-EM","Emina Tester The Bright Stuff Face Toner 50 ml","2022-06-11 03:57:44","Confirmed","","3","Draft"
"T463","EB-TTS-EM","Emina Tester Top Secret Eyebrow 2.9 g","2022-06-11 03:57:44","Confirmed","","3","Draft"
"P879","CM-T2SDCO-EM60ML","Emina Tester Traceless Oil Cleanser 60 ml","2022-06-11 03:57:44","Confirmed","","3","Draft"
"T468","FT-TWP-EM","Emina Tester Witch Power Face Toner 50 ml","2022-06-11 03:57:44","Confirmed","","3","Draft"
"T382","L-TCEN2-EM","Emina Tester crème de la crème Lipstick 02 Emma's Nude 3.8 g","2022-06-11 03:57:45","Confirmed","","3","Draft"
"T381","L-TCEP3-EM","Emina Tester crème de la crème Lipstick 03 Emily's Peach 3.8 g","2022-06-11 03:57:45","Confirmed","","3","Draft"
"T384","L-TCCR5-EM","Emina Tester crème de la crème Lipstick 05 Charlotte's Red 3.8 g","2022-06-11 03:57:46","Confirmed","","3","Draft"
"T385","L-TCCF6-EM","Emina Tester crème de la crème Lipstick 06 Chloe's Fuchsia 3.8 g","2022-06-11 03:57:46","Confirmed","","3","Draft"
"T386","L-TCSP7-EM","Emina Tester crème de la crème Lipstick 07 Sofia's Plum 3.8 g","2022-06-11 03:57:47","Confirmed","","3","Draft"
"00963","FT-TBS-EM50ML","Emina The Bright Stuff Face Toner 50 ml (Pc(s))","2022-06-05 20:11:39","Confirmed","STD","4","Confirmed"
"01018","EB-TS-EM2.9GR","Emina Top Secret Eyebrow 2.9 gr (Pc(s))","2022-06-20 09:09:31","Confirmed","COPACKING2FACTORY","5","Confirmed"
"01171","CM-SDCO-EM60ML","Emina Traceless Oil Cleanser 60 ml (Pc(s))","2022-06-05 20:11:47","Confirmed","STD","5","Confirmed"
"03535","L-LLS01-EM","Emina Watercolor Lip Serum 01 Dawn 2 g","2022-06-20 09:08:59","Confirmed","STD","5","Confirmed"
"03536","L-LLS02-EM","Emina Watercolor Lip Serum 02 Mist 2 g","2022-06-20 09:08:59","Confirmed","STD","5","Confirmed"
"03537","L-LLS03-EM","Emina Watercolor Lip Serum 03 Dusk 2 g","2022-06-20 09:09:01","Confirmed","STD","5","Confirmed"
"03538","L-LLS04-EM","Emina Watercolor Lip Serum 04 Haze 2 g","2022-06-20 09:09:01","Confirmed","STD","5","Confirmed"
"00964","FT-WP-EM50ML","Emina Witch Power Face Toner 50 ml (Pc(s))","2022-06-05 20:12:15","Confirmed","STD","5","Confirmed"
"00788","L-CEN2-EM3.8GR","Emina crème de la crème Lipstick 02 Emma's Nude 3.8 gr (Pc(s))","2022-06-05 20:12:20","Confirmed","STD","4","Confirmed"
"00789","L-CEP3-EM3.8GR","Emina crème de la crème Lipstick 03 Emily's Peach 3.8 gr (Pc(s))","2022-06-05 20:12:24","Confirmed","STD","4","Confirmed"
"00790","L-CSO4-EM3.8GR","Emina crème de la crème Lipstick 04 Sophie's Orange 3.8 gr (Pc(s))","2022-06-05 20:12:30","Confirmed","STD","4","Confirmed"
"00791","L-CCR5-EM3.8GR","Emina crème de la crème Lipstick 05 Charlotte's Red 3.8 gr (Pc(s))","2022-06-05 20:12:33","Confirmed","STD","4","Confirmed"
"00792","L-CCF6-EM3.8GR","Emina crème de la crème Lipstick 06 Chloe's Fuchsia 3.8 gr (Pc(s))","2022-06-05 20:12:37","Confirmed","STD","4","Confirmed"
"01050","L-CSP7-EM3.8GR","Emina crème de la crème Lipstick 07 Sofia's Plum 3.8 gr (Pc(s))","2022-06-05 20:12:40","Confirmed","STD","4","Confirmed"
"04249","SS-SBAT30N2-EM","Emina Sun Battle SPF 30 PA+++ 23 ml","2022-06-25 03:40:19","Confirmed","STD","5","Confirmed"
"04602","P-EFSLBPEGS-W","Everyday Fruity Sheer Lip Balm Picnic Edition Grape & Strawberry","2022-06-09 06:39:36","Confirmed","STD","3","Confirmed"
"04601","P-EFSLBPES-W","Everyday Fruity Sheer Lip Balm Picnic Edition Strawberry Twin Pack","2022-06-09 06:40:17","Confirmed","STD","3","Confirmed"
"00061","TC-W0EB4C1-W14GR","Exclusive TWC 01 Light Beige, 14 gr","2022-06-05 20:22:22","Confirmed","","3","Confirmed"
"00062","TC-W0ESPC2-W14GR","Exclusive TWC 02 Sheer Pink, 14 gr","2022-06-05 20:22:26","Confirmed","","3","Confirmed"
"00063","TC-W0ESBC3-W14GR","Exclusive TWC 03 Sandy Beige, 14 gr","2022-06-05 20:22:29","Confirmed","","3","Confirmed"
"00064","TC-W0ENC4-W14GR","Exclusive TWC 04 Natural, 14 gr","2022-06-05 20:22:34","Confirmed","","3","Confirmed"
"00065","TC-W0ECBC5-W14GR","Exclusive TWC 05 Coffee Beige, 14 gr","2022-06-05 20:22:39","Confirmed","","3","Confirmed"
"00639","EL-LB-MO1,8ML","Eye Liner Liquid Black, 1.8 ml","2022-06-05 20:25:05","Confirmed","","3","Confirmed"
"00150","ES-W1A-W4,2GR","Eye Shadow A, 4.2 gr","2022-06-05 20:27:35","Confirmed","","0","Confirmed"
"00151","ES-W1B-W4,2GR","Eye Shadow B, 4.2 gr","2022-06-05 20:27:39","Confirmed","","0","Confirmed"
"00152","ES-W1C-W4,2GR","Eye Shadow C, 4.2 gr","2022-06-05 20:27:50","Confirmed","","0","Confirmed"
"00153","ES-W1D-W4,2GR","Eye Shadow D, 4.2 gr","2022-06-05 20:27:54","Confirmed","","0","Confirmed"
"00154","ES-W1E-W4,2GR","Eye Shadow E, 4.2 gr","2022-06-05 20:27:57","Confirmed","","0","Confirmed"
"00155","ES-W1F-W4,2GR","Eye Shadow F, 4.2 gr","2022-06-05 20:28:01","Confirmed","","0","Confirmed"
"00156","ES-W1G-W4,2GR","Eye Shadow G, 4.2 gr","2022-06-05 20:28:06","Confirmed","","0","Confirmed"
"00157","ES-W0H-W4,2GR","Eye Shadow H, 4.2 gr","2022-06-05 20:28:12","Confirmed","","0","Confirmed"
"00158","ES-W0I-W4,2GR","Eye Shadow I, 4.2 gr","2022-06-05 20:28:15","Confirmed","","0","Confirmed"
"00159","ES-W0J-W4,2GR","Eye Shadow J, 4.2 gr","2022-06-05 20:28:21","Confirmed","","0","Confirmed"
"00160","ES-W0K-W4,2GR","Eye Shadow K, 4.2 gr","2022-06-05 20:28:24","Confirmed","","0","Confirmed"
"00161","ES-W0L-W4,2GR","Eye Shadow L, 4.2 gr","2022-06-05 20:28:30","Confirmed","","0","Confirmed"
"00162","ES-W0M-W4,2GR","Eye Shadow M, 4.2 gr","2022-06-05 20:28:37","Confirmed","","0","Confirmed"
"00163","ES-W0N-W4,2GR","Eye Shadow N, 4.2 gr","2022-06-05 20:28:42","Confirmed","","0","Confirmed"
"00074","ES-ECL-W4.2GR","EyeXpert Eyeshadow Nude Classic, 4.2 gr","2022-06-05 20:39:00","Confirmed","","0","Confirmed"
"00075","ES-EPS-W4.2GR","EyeXpert Eyeshadow Nude Passionate, 4.2 gr","2022-06-05 20:39:03","Confirmed","","0","Confirmed"
"01186","MUP-NMFMU-WBH","Face Make Up (NM)","2022-07-11 03:30:05","Confirmed","","0","Draft"
"01190","MUP-NMFMUHR-WBH","Face Make Up dan Hair Do (NM)","2022-07-11 03:30:05","Confirmed","","3","Draft"
"01189","MUP-NMFMUHJ-WBH","Face Make Up dan Hijab (NM)","2022-07-11 03:30:05","Confirmed","","3","Draft"
"01174","FTR-NMFACNS-WBH","Facial Acne Series (NM)","2022-07-11 03:30:06","Confirmed","","3","Draft"
"01180","FTR-NMFACTW-WBH","Facial Acne Series dan Totok Wajah (NM)","2022-07-11 03:30:06","Confirmed","","3","Draft"
"01175","FTR-NMFAAGS-WBH","Facial Anti Aging Series (NM)","2022-07-11 03:30:07","Confirmed","","3","Draft"
"01181","FTR-NMFAGTW-WBH","Facial Anti Aging Series dan Totok Wajah (NM)","2022-07-11 03:30:08","Confirmed","","3","Draft"
"04959","P-FC-KA","Facial Care Package","2022-07-13 01:34:28","Confirmed","","0","Draft"
"01173","FTR-NMFLS-WBH","Facial Lightening Series (NM)","2022-07-11 03:30:09","Confirmed","","3","Draft"
"01179","FTR-NMFLSTW-WBH","Facial Lightening Series dan Totok Wajah (NM)","2022-07-11 03:30:09","Confirmed","","3","Draft"
